replicate,availability_target_fraction,availability_relation,availability_slope,availability_intercept,model_quality,score_noise_sd,expected_score_latent_correlation,nominal_fraction,realized_available_n,realized_available_fraction,available_event_n,full_population_event_n,event_availability_ceiling,budget_available_top_fraction,budget_all_top_fraction,c00_capture,c10_capture,c01_capture,c11_capture,naive_top_fraction_effect,availability_effect_at_all_budget,capacity_effect_within_available_subset,availability_main_effect,capacity_main_effect,distortion_top_fraction_minus_fixed_budget,shapley_availability_effect,shapley_capacity_effect,interaction_effect,total_four_cell_effect,identity_error,factorial_identity_error,shapley_identity_error,naive_delta_true_positive_n,availability_delta_true_positive_n,capacity_delta_true_positive_n,availability_main_delta_true_positive_n,capacity_main_delta_true_positive_n,tp_interaction_n,tp_factorial_identity_error,tp_identity_error
1,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.2,50137,0.50137,3277,9883,0.3315794799150056,10027,20000,0.09996964484468279,0.1755539815845391,0.17363148841444906,0.3090154811292118,0.209045836284529,0.13538399271476273,0.07366184356976627,0.07558433673985632,0.07366184356976627,0.07366184356976627,0.10548416472730952,0.10356167155721947,0.05979965597490641,0.209045836284529,0.0,0.0,0.0,2066,1338,728,747,728,591,0,0
1,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.05,50069,0.50069,4972,9883,0.5030861074572498,2503,5000,0.047556409996964484,0.05281797025194779,0.08782758271779824,0.09582110695133057,0.04826469695436609,0.007993524233532334,0.040271172720833755,0.005261560254983304,0.040271172720833755,0.040271172720833755,0.006627542244257819,0.04163715471010827,0.0027319639785490304,0.04826469695436609,0.0,0.0,0.0,477,79,398,52,398,27,0,0
1,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.1,50069,0.50069,4972,9883,0.5030861074572498,5007,10000,0.0879287665688556,0.09602347465344531,0.15825154305372863,0.1755539815845391,0.0876252150156835,0.017302438530810482,0.07032277648487302,0.008094708084589702,0.07032277648487302,0.07032277648487302,0.012698573307700092,0.07492664170798341,0.00920773044622078,0.0876252150156835,0.0,0.0,0.0,866,171,695,80,695,91,0,0
1,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.2,50069,0.50069,4972,9883,0.5030861074572498,10014,20000,0.1586562784579581,0.1755539815845391,0.2741070525144187,0.3090154811292118,0.1503592026712537,0.0349084286147931,0.11545077405646059,0.01689770312658101,0.11545077405646059,0.11545077405646059,0.025903065870687053,0.12445613680056664,0.018010725488212087,0.1503592026712537,0.0,0.0,0.0,1486,345,1141,167,1141,178,0,0
1,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.05,49919,0.49919,6573,9883,0.6650814530001011,2496,5000,0.05494283112415259,0.05271678640089042,0.1045229181422645,0.09582110695133057,0.040878275827177984,-0.008701811190933925,0.04958008701811191,-0.002226044723262169,0.04958008701811191,0.04958008701811191,-0.005463927957098047,0.04634220378427603,-0.006475766467671756,0.040878275827177984,0.0,0.0,0.0,404,-86,490,-22,490,-64,0,0
1,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.1,49919,0.49919,6573,9883,0.6650814530001011,4992,10000,0.10421936658909238,0.09571992310027319,0.1925528685621775,0.1755539815845391,0.07133461499544673,-0.016998886977638378,0.08833350197308511,-0.008499443488819189,0.08833350197308511,0.08833350197308511,-0.012749165233228783,0.08408378022867552,-0.008499443488819189,0.07133461499544673,0.0,0.0,0.0,705,-168,873,-84,873,-84,0,0
1,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.2,49919,0.49919,6573,9883,0.6650814530001011,9984,20000,0.19235050086006272,0.17535161388242437,0.3462511383183244,0.3090154811292118,0.11666498026914907,-0.03723565718911259,0.15390063745826166,-0.01699888697763835,0.15390063745826166,0.15390063745826166,-0.02711727208337547,0.14378225235252454,-0.020236770211474242,0.11666498026914907,0.0,0.0,0.0,1153,-368,1521,-168,1521,-200,0,0
1,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,70255,0.70255,5387,9883,0.5450774056460589,3513,5000,0.050086006273398764,0.07082869574015987,0.06819791561266822,0.09582110695133057,0.04573510067793181,0.027623191338662353,0.018111909339269455,0.02074268946676111,0.018111909339269455,0.018111909339269455,0.024182940402711732,0.021552160275220077,0.006880501871901243,0.04573510067793181,0.0,0.0,0.0,452,273,179,205,179,68,0,0
1,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,70255,0.70255,5387,9883,0.5450774056460589,7026,10000,0.09339269452595365,0.13002124860872205,0.12536679146008298,0.1755539815845391,0.08216128705858546,0.05018719012445613,0.03197409693412932,0.0366285540827684,0.03197409693412932,0.03197409693412932,0.043407872103612265,0.03875341495497319,0.013558636041687736,0.08216128705858546,0.0,0.0,0.0,812,496,316,362,316,134,0,0
1,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,70255,0.70255,5387,9883,0.5450774056460589,14051,20000,0.1677628250531215,0.23555600526156026,0.22017605990083983,0.3090154811292118,0.14125265607609028,0.08883942122837196,0.052413234847718315,0.06779318020843875,0.052413234847718315,0.052413234847718315,0.07831630071840535,0.06293635535768492,0.021046241019933215,0.14125265607609028,0.0,0.0,0.0,1396,878,518,670,518,208,0,0
1,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.05,69979,0.69979,6881,9883,0.6962460791257715,3499,5000,0.06627542244257817,0.07082869574015987,0.0914702013558636,0.09582110695133057,0.029545684508752404,0.0043509055954669695,0.025194778913285434,0.004553273297581706,0.025194778913285434,0.025194778913285434,0.004452089446524338,0.025093595062228066,-0.00020236770211473631,0.029545684508752404,0.0,0.0,0.0,292,43,249,45,249,-2,0,0
1,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.1,69979,0.69979,6881,9883,0.6962460791257715,6998,10000,0.12121825356673074,0.12951532935343518,0.16654861884043307,0.1755539815845391,0.054335728017808366,0.009005362744106044,0.04533036527370232,0.008297075786704439,0.04533036527370232,0.04533036527370232,0.008651219265405241,0.045684508752403125,0.0007082869574016049,0.054335728017808366,0.0,0.0,0.0,537,89,448,82,448,7,0,0
1,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.2,69979,0.69979,6881,9883,0.6962460791257715,13996,20000,0.21703936051806133,0.23484771830415865,0.29404027117272086,0.3090154811292118,0.09197612061115046,0.014975209956490931,0.07700091065465953,0.017808357786097323,0.07700091065465953,0.07700091065465953,0.016391783871294127,0.07558433673985633,-0.0028331478296063917,0.09197612061115046,0.0,0.0,0.0,909,148,761,176,761,-28,0,0
1,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,69884,0.69884,8149,9883,0.8245472022665182,3494,5000,0.07194171810179095,0.07072751188910249,0.09936254173833856,0.09582110695133057,0.02387938884953962,-0.0035414347870079826,0.027420823636547603,-0.0012142062126884595,0.027420823636547603,0.027420823636547603,-0.002377820499848221,0.02625720934938784,-0.002327228574319523,0.02387938884953962,0.0,0.0,0.0,236,-35,271,-12,271,-23,0,0
1,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,69884,0.69884,8149,9883,0.8245472022665182,6988,10000,0.13346149954467268,0.12931296165132045,0.18435697662653042,0.1755539815845391,0.04209248203986643,-0.008802995041991307,0.05089547708185774,-0.004148537893352233,0.05089547708185774,0.05089547708185774,-0.00647576646767177,0.0485682485075382,-0.004654457148639074,0.04209248203986643,0.0,0.0,0.0,416,-87,503,-41,503,-46,0,0
1,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,69884,0.69884,8149,9883,0.8245472022665182,13977,20000,0.2438530810482647,0.23464535060204392,0.33137711221289085,0.3090154811292118,0.06516240008094709,-0.022361631083679057,0.08752403116462615,-0.00920773044622078,0.08752403116462615,0.08752403116462615,-0.015784680764949918,0.08094708084589701,-0.013153900637458305,0.06516240008094709,0.0,2.7755575615628914e-17,0.0,644,-221,865,-91,865,-130,0,0
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.05,90121,0.90121,8054,9883,0.814934736416068,4506,5000,0.07558433673985632,0.08722047961145402,0.08276839016492968,0.09582110695133057,0.020236770211474256,0.013052716786400895,0.007184053425073361,0.011636142871597699,0.007184053425073361,0.007184053425073361,0.012344429828999297,0.007892340382474959,0.0014165739148031958,0.020236770211474256,0.0,0.0,0.0,200,129,71,115,71,14,0,0
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.1,90121,0.90121,8054,9883,0.814934736416068,9012,10000,0.13852069209754123,0.15926338156430234,0.1526864312455732,0.1755539815845391,0.037033289486997883,0.022867550338965897,0.014165739148031986,0.02074268946676111,0.014165739148031986,0.014165739148031986,0.021805119902863504,0.01522816958413438,0.002124860872204787,0.037033289486997883,0.0,0.0,0.0,366,226,140,205,140,21,0,0
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.2,90121,0.90121,8054,9883,0.814934736416068,18024,20000,0.24729333198421533,0.28543964383284426,0.27329758170595975,0.3090154811292118,0.06172214914499646,0.03571789942325204,0.02600424972174442,0.03814631184862893,0.02600424972174442,0.02600424972174442,0.03693210563594049,0.024790043509055976,-0.0024284124253768913,0.06172214914499646,0.0,0.0,0.0,610,353,257,377,257,-24,0,0
1,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.05,90030,0.9003,8845,9883,0.8949711626024487,4502,5000,0.08519680259030658,0.08711929576039663,0.0935950622280684,0.09582110695133057,0.01062430436102399,0.002226044723262169,0.00839825963776182,0.0019224931700900505,0.00839825963776182,0.00839825963776182,0.0020742689466761097,0.00855003541434788,0.00030355155317211835,0.01062430436102399,0.0,0.0,0.0,105,22,83,19,83,3,0,0
1,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.1,90030,0.9003,8845,9883,0.8949711626024487,9003,10000,0.1565314175857533,0.1590610138621876,0.17140544369118688,0.1755539815845391,0.019022563998785796,0.004148537893352233,0.014874026105433563,0.002529596276434287,0.014874026105433563,0.014874026105433563,0.00333906708489326,0.015683496913892536,0.001618941616917946,0.019022563998785796,0.0,0.0,0.0,188,41,147,25,147,16,0,0
1,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.2,90030,0.9003,8845,9883,0.8949711626024487,18006,20000,0.2767378326419104,0.2853384599817869,0.303349185469999,0.3090154811292118,0.032277648487301414,0.005666295659212783,0.02661135282808863,0.008600627339876543,0.02661135282808863,0.02661135282808863,0.007133461499544663,0.02514418698775675,-0.00293433168066376,0.032277648487301414,0.0,0.0,0.0,319,56,263,85,263,-29,0,0
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.05,89930,0.8993,9420,9883,0.9531518769604371,4496,5000,0.08802995041991298,0.08711929576039663,0.09652939390873216,0.09582110695133057,0.007791156531417598,-0.000708286957401591,0.008499443488819189,-0.0009106546595163412,0.008499443488819189,0.008499443488819189,-0.0008094708084589661,0.008600627339876564,0.0002023677021147502,0.007791156531417598,0.0,0.0,0.0,77,-7,84,-9,84,2,0,0
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.1,89930,0.8993,9420,9883,0.9531518769604371,8993,10000,0.16209652939390873,0.15895983001113023,0.1776788424567439,0.1755539815845391,0.013457452190630381,-0.002124860872204787,0.015582313062835168,-0.003136699382778496,0.015582313062835168,0.015582313062835168,-0.0026307801274916415,0.016088232318122023,0.0010118385105737093,0.013457452190630381,0.0,0.0,0.0,133,-21,154,-31,154,10,0,0
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.2,89930,0.8993,9420,9883,0.9531518769604371,17986,20000,0.2885763432156228,0.2850349084286148,0.31377112212890823,0.3090154811292118,0.02043913791358898,-0.004755640999696442,0.02519477891328542,-0.0035414347870080243,0.02519477891328542,0.02519477891328542,-0.004148537893352233,0.02458767580694121,-0.0012142062126884179,0.02043913791358898,0.0,0.0,0.0,202,-47,249,-35,249,-12,0,0
2,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.05,49813,0.49813,3268,9866,0.3312385972025137,2491,5000,0.0512872491384553,0.09558078248530306,0.0882829920940604,0.16653152240016217,0.11524427326170686,0.07824853030610177,0.0369957429556051,0.04429353334684776,0.0369957429556051,0.03699574295560509,0.06127103182647477,0.053973241435232105,0.033954996959254004,0.11524427326170686,-6.938893903907228e-18,-1.3877787807814457e-17,-1.3877787807814457e-17,1137,772,365,437,365,335,0,0
2,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.1,49813,0.49813,3268,9866,0.3312385972025137,4981,10000,0.0879789174944253,0.16622744780052706,0.14352321102777216,0.2777214676667342,0.18974255017230893,0.13419825663896207,0.05554429353334686,0.07824853030610177,0.05554429353334686,0.05554429353334686,0.10622339347253192,0.08351915669977701,0.0559497263328603,0.18974255017230893,0.0,0.0,0.0,1872,1324,548,772,548,552,0,0
2,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.2,49813,0.49813,3268,9866,0.3312385972025137,9963,20000,0.1433204946280154,0.2767078856679505,0.22075815933509021,0.45003040745996353,0.30670991283194815,0.22927224812487332,0.0774376647070748,0.1333873910399351,0.0774376647070748,0.07743766470707483,0.1813298195824042,0.1253800932495439,0.09588485708493821,0.30670991283194815,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,3026,2262,764,1316,764,946,0,0
2,0.5,risk_independent,0.0,0.0,good,0.5,0.8944271909999159,0.05,49847,0.49847,4923,9866,0.4989864180012163,2492,5000,0.0852422460977093,0.09558078248530306,0.13967159943239407,0.16653152240016217,0.08128927630245286,0.026859922967768096,0.054429353334684766,0.010338536387593758,0.054429353334684766,0.054429353334684766,0.018599229677680927,0.06269004662477193,0.016521386580174338,0.08128927630245286,0.0,0.0,0.0,802,265,537,102,537,163,0,0
2,0.5,risk_independent,0.0,0.0,good,0.5,0.8944271909999159,0.1,49847,0.49847,4923,9866,0.4989864180012163,4985,10000,0.1392661666328806,0.16622744780052706,0.22460977093046827,0.2777214676667342,0.13845530103385362,0.05311169673626595,0.08534360429758767,0.026961281167646456,0.08534360429758767,0.08534360429758767,0.0400364889519562,0.09841881208189741,0.026150415568619495,0.13845530103385362,0.0,0.0,0.0,1366,524,842,266,842,258,0,0
2,0.5,risk_independent,0.0,0.0,good,0.5,0.8944271909999159,0.2,49847,0.49847,4923,9866,0.4989864180012163,9969,20000,0.2245084127305899,0.2768092438678289,0.343097506588283,0.45003040745996353,0.22552199472937362,0.10693290087168056,0.11858909385769306,0.05230083113723899,0.11858909385769306,0.11858909385769306,0.07961686600445977,0.14590512872491385,0.05463206973444157,0.22552199472937362,0.0,0.0,0.0,2225,1055,1170,516,1170,539,0,0
2,0.5,higher_risk_more_available,1.0,0.0,good,0.5,0.8944271909999159,0.05,49969,0.49969,6479,9866,0.6566997770119603,2498,5000,0.09487127508615446,0.09598621528481655,0.16409892560308129,0.16653152240016217,0.0716602473140077,0.0024325967970808826,0.06922765051692682,0.0011149401986620816,0.06922765051692682,0.06922765051692682,0.001773768497871482,0.06988647881613622,0.001317656598418801,0.0716602473140077,0.0,0.0,0.0,707,24,683,11,683,13,0,0
2,0.5,higher_risk_more_available,1.0,0.0,good,0.5,0.8944271909999159,0.1,49969,0.49969,6479,9866,0.6566997770119603,4997,10000,0.16399756740320293,0.1664301642002838,0.2682951550780458,0.2777214676667342,0.1137239002635313,0.009426312588688424,0.10429758767484287,0.0024325967970808826,0.10429758767484287,0.10429758767484287,0.005929454692884653,0.10779444557064664,0.006993715791607541,0.1137239002635313,0.0,0.0,0.0,1122,93,1029,24,1029,69,0,0
2,0.5,higher_risk_more_available,1.0,0.0,good,0.5,0.8944271909999159,0.2,49969,0.49969,6479,9866,0.6566997770119603,9994,20000,0.2682951550780458,0.2775187512669775,0.4283397526859923,0.45003040745996353,0.18173525238191773,0.021690654773971252,0.16004459760794648,0.009223596188931704,0.16004459760794648,0.16004459760794648,0.015457125481451478,0.16627812690046626,0.012467058585039548,0.18173525238191773,0.0,0.0,0.0,1793,214,1579,91,1579,123,0,0
2,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,69787,0.69787,5353,9866,0.5425704439489155,3489,5000,0.0849381714980742,0.12588688424893574,0.10987228866815325,0.16653152240016217,0.08159335090208797,0.056659233732008915,0.024934117170079054,0.04094871275086154,0.024934117170079054,0.024934117170079054,0.048803973241435226,0.03278937766065274,0.015710520981147377,0.08159335090208797,0.0,0.0,0.0,805,559,246,404,246,155,0,0
2,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,69787,0.69787,5353,9866,0.5425704439489155,6979,10000,0.14149604703020474,0.21457530914250963,0.18639772957632272,0.2777214676667342,0.13622542063652948,0.0913237380904115,0.04490168254611798,0.0730792621123049,0.04490168254611798,0.04490168254611798,0.0822015001013582,0.054023920535171285,0.018244475978106606,0.13622542063652948,0.0,0.0,0.0,1344,901,443,721,443,180,0,0
2,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,69787,0.69787,5353,9866,0.5425704439489155,13957,20000,0.23667139671599433,0.35039529697952565,0.29708088384350295,0.45003040745996353,0.2133590107439692,0.15294952361646058,0.060409487127508626,0.11372390026353132,0.060409487127508626,0.060409487127508626,0.13333671193999597,0.08002229880397325,0.039225623352929256,0.2133590107439692,0.0,0.0,-1.3877787807814457e-17,2105,1509,596,1122,596,387,0,0
2,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.05,69780,0.6978,6876,9866,0.6969389823636732,3489,5000,0.11635921346036894,0.12588688424893574,0.15264544901682547,0.16653152240016217,0.05017230893979323,0.013886073383336694,0.036286235556456534,0.009527670788566797,0.036286235556456534,0.036286235556456534,0.011706872085951746,0.03846543685384148,0.004358402594769897,0.05017230893979323,0.0,0.0,0.0,495,137,358,94,358,43,0,0
2,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.1,69780,0.6978,6876,9866,0.6969389823636732,6978,10000,0.19237786336914656,0.21457530914250963,0.24508412730589904,0.2777214676667342,0.08534360429758767,0.03263734036083518,0.052706263936752484,0.022197445773363078,0.052706263936752484,0.052706263936752484,0.02741739306709913,0.057926211230488536,0.010439894587472104,0.08534360429758767,0.0,0.0,0.0,842,322,520,219,520,103,0,0
2,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.2,69780,0.6978,6876,9866,0.6969389823636732,13956,20000,0.30995337522805594,0.35039529697952565,0.3922562335292925,0.45003040745996353,0.1400770322319076,0.057774173930671024,0.08230285830123657,0.04044192175146971,0.08230285830123657,0.08230285830123657,0.04910804784107037,0.09096898439083723,0.017332252179201313,0.1400770322319076,0.0,0.0,0.0,1382,570,812,399,812,171,0,0
