replicate,availability_target_fraction,availability_relation,availability_slope,availability_intercept,model_quality,score_noise_sd,expected_score_latent_correlation,nominal_fraction,protocol,scenario,threshold,calibration_target_selected_n,full_population_n,full_population_event_n,eligible_n,eligible_event_n,eligible_fraction,selected_n,true_positive_n,precision,recall_among_eligible,population_event_capture,event_availability_ceiling
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,all_population,1.8429586299902603,2500.0,100000,9883,100000,9883,1.0,4889,1640,0.33544692166087137,0.16594151573408883,0.16594151573408883,1.0
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,available_subset,,,100000,9883,90121,8054,0.90121,9012,2231,0.24755881047492231,0.2770052148000993,0.22574117170899524,0.814934736416068
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,all_population,,,100000,9883,100000,9883,1.0,10000,2852,0.2852,0.2885763432156228,0.2885763432156228,1.0
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,available_subset,,,100000,9883,90121,8054,0.90121,10000,2405,0.2405,0.2986093866401788,0.24334716179297783,0.814934736416068
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,all_population,,,100000,9883,100000,9883,1.0,10000,2852,0.2852,0.2885763432156228,0.2885763432156228,1.0
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,available_subset,1.4386365686630094,5000.0,100000,9883,90121,8054,0.90121,7010,1876,0.2676176890156919,0.23292773777005216,0.18982090458362846,0.814934736416068
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,all_population,1.4386365686630094,5000.0,100000,9883,100000,9883,1.0,9793,2807,0.28663330950679056,0.2840230699180411,0.2840230699180411,1.0
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,available_subset,,,100000,9883,90121,8054,0.90121,18024,3585,0.19890146471371506,0.4451204370499131,0.3627441060406759,0.814934736416068
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,all_population,,,100000,9883,100000,9883,1.0,20000,4537,0.22685,0.45907113224729335,0.45907113224729335,1.0
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,available_subset,,,100000,9883,90121,8054,0.90121,20000,3839,0.19195,0.47665756146014404,0.3884448042092482,0.814934736416068
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,all_population,,,100000,9883,100000,9883,1.0,20000,4537,0.22685,0.45907113224729335,0.45907113224729335,1.0
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,available_subset,0.935991560680596,10000.0,100000,9883,90121,8054,0.90121,15457,3243,0.20980785404671023,0.4026570648125155,0.32813922897905495,0.814934736416068
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,all_population,0.935991560680596,10000.0,100000,9883,100000,9883,1.0,20058,4544,0.22654302522684217,0.45977941920469495,0.45977941920469495,1.0
1,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,available_subset,,,100000,9883,90030,8845,0.9003,4502,1499,0.3329631274988894,0.16947427925381572,0.1516745927349995,0.8949711626024487
1,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,all_population,,,100000,9883,100000,9883,1.0,5000,1674,0.3348,0.16938176667003946,0.16938176667003946,1.0
1,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,available_subset,,,100000,9883,90030,8845,0.9003,5000,1633,0.3266,0.184624081401922,0.16523322877668725,0.8949711626024487
1,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,all_population,,,100000,9883,100000,9883,1.0,5000,1674,0.3348,0.16938176667003946,0.16938176667003946,1.0
1,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,available_subset,1.8429586299902603,2500.0,100000,9883,90030,8845,0.9003,4410,1474,0.33424036281179137,0.16664782362916902,0.14914499645856522,0.8949711626024487
1,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,all_population,1.8429586299902603,2500.0,100000,9883,100000,9883,1.0,4889,1640,0.33544692166087137,0.16594151573408883,0.16594151573408883,1.0
1,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,available_subset,,,100000,9883,90030,8845,0.9003,9003,2556,0.28390536487837387,0.2889768230638779,0.2586259233026409,0.8949711626024487
1,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,all_population,,,100000,9883,100000,9883,1.0,10000,2852,0.2852,0.2885763432156228,0.2885763432156228,1.0
1,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,available_subset,,,100000,9883,90030,8845,0.9003,10000,2735,0.2735,0.3092142453363482,0.2767378326419104,0.8949711626024487
1,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,all_population,,,100000,9883,100000,9883,1.0,10000,2852,0.2852,0.2885763432156228,0.2885763432156228,1.0
1,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,available_subset,1.4386365686630094,5000.0,100000,9883,90030,8845,0.9003,8808,2520,0.28610354223433243,0.2849067269643867,0.2549833046645755,0.8949711626024487
1,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,all_population,1.4386365686630094,5000.0,100000,9883,100000,9883,1.0,9793,2807,0.28663330950679056,0.2840230699180411,0.2840230699180411,1.0
1,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,available_subset,,,100000,9883,90030,8845,0.9003,18006,4056,0.22525824725091637,0.45856416054267946,0.4104016998886978,0.8949711626024487
1,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,all_population,,,100000,9883,100000,9883,1.0,20000,4537,0.22685,0.45907113224729335,0.45907113224729335,1.0
1,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,available_subset,,,100000,9883,90030,8845,0.9003,20000,4329,0.21645,0.48942905596382136,0.4380248912273601,0.8949711626024487
1,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,all_population,,,100000,9883,100000,9883,1.0,20000,4537,0.22685,0.45907113224729335,0.45907113224729335,1.0
1,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,available_subset,0.935991560680596,10000.0,100000,9883,90030,8845,0.9003,18034,4059,0.22507485860042142,0.4589033352176371,0.41070525144186987,0.8949711626024487
1,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,all_population,0.935991560680596,10000.0,100000,9883,100000,9883,1.0,20058,4544,0.22654302522684217,0.45977941920469495,0.45977941920469495,1.0
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,available_subset,,,100000,9883,89930,9420,0.8993,4496,1533,0.34096975088967973,0.1627388535031847,0.1551148436709501,0.9531518769604371
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,all_population,,,100000,9883,100000,9883,1.0,5000,1674,0.3348,0.16938176667003946,0.16938176667003946,1.0
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,available_subset,,,100000,9883,89930,9420,0.8993,5000,1672,0.3344,0.17749469214437366,0.16917939896792472,0.9531518769604371
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,all_population,,,100000,9883,100000,9883,1.0,5000,1674,0.3348,0.16938176667003946,0.16938176667003946,1.0
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,available_subset,1.8429586299902603,2500.0,100000,9883,89930,9420,0.8993,4818,1622,0.3366542133665421,0.1721868365180467,0.16412020641505615,0.9531518769604371
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,all_population,1.8429586299902603,2500.0,100000,9883,100000,9883,1.0,4889,1640,0.33544692166087137,0.16594151573408883,0.16594151573408883,1.0
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,available_subset,,,100000,9883,89930,9420,0.8993,8993,2632,0.2926720782831091,0.2794055201698514,0.2663158959830011,0.9531518769604371
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,all_population,,,100000,9883,100000,9883,1.0,10000,2852,0.2852,0.2885763432156228,0.2885763432156228,1.0
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,available_subset,,,100000,9883,89930,9420,0.8993,10000,2842,0.2842,0.3016985138004246,0.2875645047050491,0.9531518769604371
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,all_population,,,100000,9883,100000,9883,1.0,10000,2852,0.2852,0.2885763432156228,0.2885763432156228,1.0
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,available_subset,1.4386365686630094,5000.0,100000,9883,89930,9420,0.8993,9604,2768,0.28821324448146607,0.2938428874734607,0.2800768997268036,0.9531518769604371
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,all_population,1.4386365686630094,5000.0,100000,9883,100000,9883,1.0,9793,2807,0.28663330950679056,0.2840230699180411,0.2840230699180411,1.0
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,available_subset,,,100000,9883,89930,9420,0.8993,17986,4239,0.23568330924052042,0.45,0.4289183446321967,0.9531518769604371
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,all_population,,,100000,9883,100000,9883,1.0,20000,4537,0.22685,0.45907113224729335,0.45907113224729335,1.0
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,available_subset,,,100000,9883,89930,9420,0.8993,20000,4529,0.22645,0.4807855626326964,0.45826166143883434,0.9531518769604371
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,all_population,,,100000,9883,100000,9883,1.0,20000,4537,0.22685,0.45907113224729335,0.45907113224729335,1.0
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,available_subset,0.935991560680596,10000.0,100000,9883,89930,9420,0.8993,19536,4463,0.22845004095004096,0.4737791932059448,0.4515835272690479,0.9531518769604371
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,all_population,0.935991560680596,10000.0,100000,9883,100000,9883,1.0,20058,4544,0.22654302522684217,0.45977941920469495,0.45977941920469495,1.0
1,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,,,100000,9883,50137,3277,0.50137,2507,418,0.16673314718787396,0.1275556911809582,0.04229484974198118,0.3315794799150056
1,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,all_population,,,100000,9883,100000,9883,1.0,5000,1333,0.2666,0.13487807345947586,0.13487807345947586,1.0
1,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,,,100000,9883,50137,3277,0.50137,5000,731,0.1462,0.2230698809887092,0.07396539512293838,0.3315794799150056
1,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,all_population,,,100000,9883,100000,9883,1.0,5000,1333,0.2666,0.13487807345947586,0.13487807345947586,1.0
1,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,2.3223488939249695,2500.0,100000,9883,50137,3277,0.50137,1068,213,0.199438202247191,0.06499847421422032,0.021552160275220073,0.3315794799150056
1,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,all_population,2.3223488939249695,2500.0,100000,9883,100000,9883,1.0,4900,1308,0.26693877551020406,0.13234847718304157,0.13234847718304157,1.0
1,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,,,100000,9883,50137,3277,0.50137,5014,734,0.14639010769844435,0.2239853524565151,0.07426894667611049,0.3315794799150056
1,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,all_population,,,100000,9883,100000,9883,1.0,10000,2333,0.2333,0.2360619245168471,0.2360619245168471,1.0
1,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,,,100000,9883,50137,3277,0.50137,10000,1249,0.1249,0.38114128776319806,0.1263786299706567,0.3315794799150056
1,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,all_population,,,100000,9883,100000,9883,1.0,10000,2333,0.2333,0.2360619245168471,0.2360619245168471,1.0
1,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,1.8074019970778878,5000.0,100000,9883,50137,3277,0.50137,2505,417,0.1664670658682635,0.1272505340250229,0.042193665890923805,0.3315794799150056
1,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,all_population,1.8074019970778878,5000.0,100000,9883,100000,9883,1.0,9958,2326,0.23358104036955213,0.23535363755944552,0.23535363755944552,1.0
1,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,,,100000,9883,50137,3277,0.50137,10027,1255,0.12516206243143513,0.38297223069880987,0.12698573307700092,0.3315794799150056
1,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,all_population,,,100000,9883,100000,9883,1.0,20000,3911,0.19555,0.39573004148537894,0.39573004148537894,1.0
1,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,,,100000,9883,50137,3277,0.50137,20000,2005,0.10025,0.6118400976502899,0.20287362137002934,0.3315794799150056
1,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,all_population,,,100000,9883,100000,9883,1.0,20000,3911,0.19555,0.39573004148537894,0.39573004148537894,1.0
1,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,1.1867773292982402,10000.0,100000,9883,50137,3277,0.50137,5842,826,0.14138993495378296,0.25205981080256334,0.08357786097338865,0.3315794799150056
1,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,all_population,1.1867773292982402,10000.0,100000,9883,100000,9883,1.0,19899,3894,0.1956882255389718,0.39400991601740365,0.39400991601740365,1.0
1,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,,,100000,9883,50069,4972,0.50069,2503,674,0.2692768677586896,0.13555913113435236,0.06819791561266822,0.5030861074572498
1,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,all_population,,,100000,9883,100000,9883,1.0,5000,1333,0.2666,0.13487807345947586,0.13487807345947586,1.0
1,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,,,100000,9883,50069,4972,0.50069,5000,1180,0.236,0.23732904263877716,0.11939694424769806,0.5030861074572498
1,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,all_population,,,100000,9883,100000,9883,1.0,5000,1333,0.2666,0.13487807345947586,0.13487807345947586,1.0
1,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,2.3223488939249695,2500.0,100000,9883,50069,4972,0.50069,2501,674,0.2694922031187525,0.13555913113435236,0.06819791561266822,0.5030861074572498
1,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,all_population,2.3223488939249695,2500.0,100000,9883,100000,9883,1.0,4900,1308,0.26693877551020406,0.13234847718304157,0.13234847718304157,1.0
1,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,,,100000,9883,50069,4972,0.50069,5007,1180,0.23567006191332135,0.23732904263877716,0.11939694424769806,0.5030861074572498
1,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,all_population,,,100000,9883,100000,9883,1.0,10000,2333,0.2333,0.2360619245168471,0.2360619245168471,1.0
1,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,,,100000,9883,50069,4972,0.50069,10000,1965,0.1965,0.39521319388576026,0.1988262673277345,0.5030861074572498
1,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,all_population,,,100000,9883,100000,9883,1.0,10000,2333,0.2333,0.2360619245168471,0.2360619245168471,1.0
