replicate,availability_target_fraction,availability_relation,availability_slope,availability_intercept,model_quality,score_noise_sd,expected_score_latent_correlation,nominal_fraction,protocol,from_scenario,to_scenario,from_eligible_n,to_eligible_n,from_selected_n,to_selected_n,delta_selected_n,from_true_positive_n,to_true_positive_n,delta_true_positive_n,from_population_event_capture,to_population_event_capture,delta_population_event_capture,threshold
1,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,70255,100000,14051,20000,5949,2058,3911,1853,0.20823636547607002,0.39573004148537894,0.1874936760093089,
1,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,70255,100000,20000,20000,0,2621,3911,1290,0.26520287362137,0.39573004148537894,0.13052716786400892,
1,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,70255,100000,10149,19899,9750,1601,3894,2293,0.16199534554285136,0.39400991601740365,0.2320145704745523,1.1867773292982402
1,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,69979,100000,3499,5000,1501,924,1333,409,0.09349387837701102,0.13487807345947586,0.04138419508246484,
1,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,69979,100000,5000,5000,0,1236,1333,97,0.12506323990691084,0.13487807345947586,0.009814833552565017,
1,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,69979,100000,3476,4900,1424,919,1308,389,0.09298795912172417,0.13234847718304157,0.03936051806131741,2.3223488939249695
1,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,69979,100000,6998,10000,3002,1625,2333,708,0.16442375796822828,0.2360619245168471,0.07163816654861882,
1,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,69979,100000,10000,10000,0,2153,2333,180,0.21784883132652028,0.2360619245168471,0.018213093190326823,
1,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,69979,100000,6995,9958,2963,1624,2326,702,0.1643225741171709,0.23535363755944552,0.07103106344227461,1.8074019970778878
1,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,69979,100000,13996,20000,6004,2737,3911,1174,0.2769402003440251,0.39573004148537894,0.11878984114135382,
1,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,69979,100000,20000,20000,0,3483,3911,428,0.35242335323282403,0.39573004148537894,0.043306688252554904,
1,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,69979,100000,13897,19899,6002,2719,3894,1175,0.27511889102499243,0.39400991601740365,0.11889102499241122,1.1867773292982402
1,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,69884,100000,3494,5000,1506,979,1333,354,0.09905899018516645,0.13487807345947586,0.03581908327430941,
1,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,69884,100000,5000,5000,0,1342,1333,-9,0.1357887281189922,0.13487807345947586,-0.0009106546595163412,
1,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,69884,100000,4435,4900,465,1207,1308,101,0.12212890822624708,0.13234847718304157,0.01021956895679449,2.3223488939249695
1,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,69884,100000,6988,10000,3012,1763,2333,570,0.1783871294141455,0.2360619245168471,0.0576747951027016,
1,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,69884,100000,10000,10000,0,2372,2333,-39,0.2400080947080846,0.2360619245168471,-0.003946170191237497,
1,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,69884,100000,8813,9958,1145,2134,2326,192,0.21592633815643023,0.23535363755944552,0.019427299403015297,1.8074019970778878
1,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,69884,100000,13977,20000,6023,3045,3911,866,0.30810482646969545,0.39573004148537894,0.08762521501568349,
1,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,69884,100000,20000,20000,0,3928,3911,-17,0.3974501669533542,0.39573004148537894,-0.0017201254679752864,
1,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,69884,100000,17028,19899,2871,3500,3894,394,0.3541434787007994,0.39400991601740365,0.039866437316604275,1.1867773292982402
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,90121,100000,4506,5000,494,1048,1333,285,0.10604067590812506,0.13487807345947586,0.0288373975513508,
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,90121,100000,5000,5000,0,1144,1333,189,0.1157543256096327,0.13487807345947586,0.019123747849843165,
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,90121,100000,3608,4900,1292,874,1308,434,0.08843468582414246,0.13234847718304157,0.04391379135889911,2.3223488939249695
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,90121,100000,9012,10000,988,1856,2333,477,0.18779722756248102,0.2360619245168471,0.04826469695436608,
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,90121,100000,10000,10000,0,2022,2333,311,0.20459374683800466,0.2360619245168471,0.03146817767884244,
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,90121,100000,7639,9958,2319,1614,2326,712,0.16331073560659717,0.23535363755944552,0.07204290195284835,1.8074019970778878
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,90121,100000,18024,20000,1976,3085,3911,826,0.3121521805119903,0.39573004148537894,0.08357786097338865,
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,90121,100000,20000,20000,0,3333,3911,578,0.33724577557421836,0.39573004148537894,0.05848426591116057,
1,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,90121,100000,15956,19899,3943,2835,3894,1059,0.28685621774764747,0.39400991601740365,0.10715369826975618,1.1867773292982402
1,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,90030,100000,4502,5000,498,1195,1333,138,0.12091470201355864,0.13487807345947586,0.013963371445917222,
1,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,90030,100000,5000,5000,0,1306,1333,27,0.13214610948092684,0.13487807345947586,0.0027319639785490235,
1,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,90030,100000,4418,4900,482,1175,1308,133,0.1188910249924112,0.13234847718304157,0.013457452190630367,2.3223488939249695
1,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,90030,100000,9003,10000,997,2092,2333,241,0.21167661641202065,0.2360619245168471,0.024385308104826448,
1,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,90030,100000,10000,10000,0,2290,2333,43,0.23171101892138016,0.2360619245168471,0.004350905595466942,
1,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,90030,100000,8964,9958,994,2086,2326,240,0.21106951330567642,0.23535363755944552,0.024284124253769107,1.8074019970778878
1,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,90030,100000,18006,20000,1994,3502,3911,409,0.3543458464029141,0.39573004148537894,0.041384195082464825,
1,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,90030,100000,20000,20000,0,3756,3911,155,0.3800465445714864,0.39573004148537894,0.015683496913892536,
1,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,90030,100000,17899,19899,2000,3483,3894,411,0.35242335323282403,0.39400991601740365,0.04158656278457962,1.1867773292982402
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,89930,100000,4496,5000,504,1220,1333,113,0.12344429828999291,0.13487807345947586,0.011433775169482949,
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,89930,100000,5000,5000,0,1335,1333,-2,0.1350804411615906,0.13487807345947586,-0.00020236770211473631,
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,89930,100000,4787,4900,113,1288,1308,20,0.13032480016189416,0.13234847718304157,0.0020236770211474187,2.3223488939249695
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,89930,100000,8993,10000,1007,2147,2333,186,0.21724172822017607,0.2360619245168471,0.018820196296671032,
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,89930,100000,10000,10000,0,2345,2333,-12,0.23727613072953557,0.2360619245168471,-0.0012142062126884734,
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,89930,100000,9668,9958,290,2281,2326,45,0.23080036426186382,0.23535363755944552,0.004553273297581706,1.8074019970778878
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,89930,100000,17986,20000,2014,3629,3911,282,0.3671961954872002,0.39573004148537894,0.02853384599817871,
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,89930,100000,20000,20000,0,3925,3911,-14,0.39714661540018215,0.39573004148537894,-0.0014165739148032097,
1,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,89930,100000,19173,19899,726,3806,3894,88,0.385105737124355,0.39400991601740365,0.008904178893048675,1.1867773292982402
1,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,available_subset,all_population,50137,100000,2507,5000,2493,305,947,642,0.030861074572498228,0.09582110695133057,0.06496003237883234,
1,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,available_subset,all_population,50137,100000,5000,5000,0,550,947,397,0.055651118081554186,0.09582110695133057,0.04016998886977639,
1,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,available_subset,all_population,50137,100000,1571,4974,3403,205,940,735,0.020742689466761104,0.09511281999392897,0.07437013052716787,3.656280479382362
1,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.1,cohort_specific_top_fraction,available_subset,all_population,50137,100000,5014,10000,4986,551,1735,1184,0.055752301932611555,0.1755539815845391,0.11980167965192756,
1,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.1,fixed_absolute_budget,available_subset,all_population,50137,100000,10000,10000,0,984,1735,751,0.0995649094404533,0.1755539815845391,0.0759890721440858,
1,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.1,fixed_calibration_threshold,available_subset,all_population,50137,100000,3380,10013,6633,381,1735,1354,0.03855104725285844,0.1755539815845391,0.13700293433168068,2.8448990803579854
1,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.2,cohort_specific_top_fraction,available_subset,all_population,50137,100000,10027,20000,9973,988,3054,2066,0.09996964484468279,0.3090154811292118,0.209045836284529,
1,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.2,fixed_absolute_budget,available_subset,all_population,50137,100000,20000,20000,0,1716,3054,1338,0.17363148841444906,0.3090154811292118,0.13538399271476273,
1,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.2,fixed_calibration_threshold,available_subset,all_population,50137,100000,7278,19837,12559,746,3042,2296,0.07548315288879895,0.3078012749165233,0.23231812202772437,1.8819676438991682
1,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,available_subset,all_population,50069,100000,2503,5000,2497,470,947,477,0.047556409996964484,0.09582110695133057,0.04826469695436609,
1,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,available_subset,all_population,50069,100000,5000,5000,0,868,947,79,0.08782758271779824,0.09582110695133057,0.007993524233532334,
1,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,available_subset,all_population,50069,100000,2501,4974,2473,470,940,470,0.047556409996964484,0.09511281999392897,0.047556409996964484,3.656280479382362
1,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.1,cohort_specific_top_fraction,available_subset,all_population,50069,100000,5007,10000,4993,869,1735,866,0.0879287665688556,0.1755539815845391,0.0876252150156835,
1,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.1,fixed_absolute_budget,available_subset,all_population,50069,100000,10000,10000,0,1564,1735,171,0.15825154305372863,0.1755539815845391,0.017302438530810482,
1,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.1,fixed_calibration_threshold,available_subset,all_population,50069,100000,4969,10013,5044,864,1735,871,0.08742284731356875,0.1755539815845391,0.08813113427097036,2.8448990803579854
1,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.2,cohort_specific_top_fraction,available_subset,all_population,50069,100000,10014,20000,9986,1568,3054,1486,0.1586562784579581,0.3090154811292118,0.1503592026712537,
1,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.2,fixed_absolute_budget,available_subset,all_population,50069,100000,20000,20000,0,2709,3054,345,0.2741070525144187,0.3090154811292118,0.0349084286147931,
1,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.2,fixed_calibration_threshold,available_subset,all_population,50069,100000,9859,19837,9978,1551,3042,1491,0.15693615298998279,0.3078012749165233,0.15086512192654053,1.8819676438991682
1,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,available_subset,all_population,49919,100000,2496,5000,2504,543,947,404,0.05494283112415259,0.09582110695133057,0.040878275827177984,
